Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-01-24 15:35:00	22932.54	22940.48	22920.26	22932.01	22962.99	22935.84	22935.14	150	150
2017-01-24 15:30:00	22944.81	22947.58	22923.85	22932.64	22963.44	22935.51	22935.56	150	150
2017-01-24 15:25:00	22938.13	22949.16	22932.73	22944.37	22963.84	22935.18	22935.95	150	150
2017-01-24 15:20:00	22940.78	22947.64	22924.97	22932.71	22963.95	22934.68	22936.30	150	150
2017-01-24 15:15:00	22952.84	22959.43	22939.73	22939.73	22964.56	22934.26	22936.77	150	150
2017-01-24 15:10:00	22966.21	22970.91	22946.11	22952.36	22964.69	22933.64	22937.23	150	150
2017-01-24 15:05:00	22955.49	22971.47	22953.04	22966.78	22964.59	22932.97	22937.57	150	150
2017-01-24 15:00:00	22966.76	22970.89	22953.44	22955.36	22964.53	22932.21	22937.76	150	150
2017-01-24 14:55:00	22968.22	22973.15	22954.31	22962.20	22965.03	22931.30	22938.04	150	150
2017-01-24 14:50:00	22959.22	22971.63	22953.58	22967.35	22965.10	22930.59	22938.28	150	150
2017-01-24 14:45:00	22958.05	22962.73	22946.34	22958.75	22964.92	22930.15	22938.48	150	150
2017-01-24 14:40:00	22958.55	22964.73	22947.61	22958.35	22964.88	22930.12	22938.68	150	150
2017-01-24 14:35:00	22957.92	22967.09	22953.53	22958.96	22965.07	22930.14	22938.89	150	150
2017-01-24 14:30:00	22957.16	22966.13	22948.82	22960.35	22965.20	22930.33	22939.09	150	150
2017-01-24 14:25:00	22949.52	22959.81	22942.23	22954.44	22965.30	22931.01	22939.27	150	150
2017-01-24 14:20:00	22937.35	22949.57	22933.35	22949.25	22964.33	22931.69	22939.42	150	150
2017-01-24 14:15:00	22941.51	22949.51	22929.93	22937.08	22963.42	22932.60	22939.61	150	150
