Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	S&P 500 Index - #Ticks	SMAVG (15)
2017-01-12 04:25:00	2272.50	2272.52	2271.49	2271.90	2268.13	2269.74	2271.33	300	300
2017-01-12 04:20:00	2272.74	2272.94	2271.83	2272.50	2268.16	2269.76	2271.33	300	300
2017-01-12 04:15:00	2271.57	2272.96	2271.56	2272.73	2268.16	2269.77	2271.33	300	300
2017-01-12 04:10:00	2271.03	2271.90	2270.91	2271.56	2268.16	2269.79	2271.34	300	300
2017-01-12 04:05:00	2271.44	2272.31	2270.95	2271.04	2268.17	2269.83	2271.35	300	300
2017-01-12 04:00:00	2270.79	2271.46	2270.65	2271.44	2268.18	2269.88	2271.36	300	300
2017-01-12 03:55:00	2270.30	2270.78	2269.90	2270.78	2268.19	2269.93	2271.36	300	300
2017-01-12 03:50:00	2270.69	2270.70	2270.03	2270.30	2268.23	2269.99	2271.38	300	300
2017-01-12 03:45:00	2271.54	2271.55	2270.15	2270.71	2268.31	2270.06	2271.39	300	300
2017-01-12 03:40:00	2271.57	2271.84	2271.09	2271.56	2268.38	2270.12	2271.40	300	300
2017-01-12 03:35:00	2270.02	2271.59	2269.96	2271.56	2268.39	2270.17	2271.41	300	300
2017-01-12 03:30:00	2268.92	2270.82	2268.92	2270.02	2268.41	2270.22	2271.43	300	300
2017-01-12 03:25:00	2269.00	2269.88	2268.93	2268.93	2268.44	2270.29	2271.45	300	300
2017-01-12 03:20:00	2269.21	2269.48	2268.59	2268.99	2268.48	2270.37	2271.48	300	300
2017-01-12 03:15:00	2268.72	2270.10	2268.64	2269.21	2268.53	2270.44	2271.51	300	300
2017-01-12 03:10:00	2267.19	2268.70	2267.09	2268.70	2268.58	2270.53	2271.53	300	300
2017-01-12 03:05:00	2267.60	2268.05	2267.18	2267.21	2268.65	2270.63	2271.56	300	300
2017-01-12 03:00:00	2267.90	2268.23	2267.26	2267.60	2268.76	2270.75	2271.59	300	300
2017-01-12 02:55:00	2267.17	2268.61	2267.09	2267.75	2268.84	2270.86	2271.63	300	300
2017-01-12 02:50:00	2265.71	2267.23	2265.63	2267.21	2268.91	2270.96	2271.65	300	300
2017-01-12 02:45:00	2266.65	2267.49	2265.71	2265.71	2268.97	2271.08	2271.68	300	300
2017-01-12 02:40:00	2266.62	2266.82	2265.52	2266.65	2269.03	2271.20	2271.71	300	300
2017-01-12 02:35:00	2262.90	2267.16	2262.72	2266.67	2269.07	2271.31	2271.74	300	300
2017-01-12 02:30:00	2261.93	2262.96	2261.28	2262.95	2269.11	2271.41	2271.77	300	300
2017-01-12 02:25:00	2264.96	2264.96	2261.33	2261.94	2269.23	2271.54	2271.81	300	300
2017-01-12 02:20:00	2263.88	2265.56	2263.49	2264.95	2269.37	2271.70	2271.86	300	300
2017-01-12 02:15:00	2264.75	2264.75	2262.24	2263.90	2269.45	2271.82	2271.89	300	300
2017-01-12 02:10:00	2266.65	2266.76	2263.32	2264.88	2269.59	2271.94	2271.92	300	300
2017-01-12 02:05:00	2266.58	2267.86	2266.56	2266.65	2269.71	2272.05	2271.95	300	300
2017-01-12 02:00:00	2267.18	2267.77	2266.59	2266.59	2269.82	2272.13	2271.98	300	300
2017-01-12 01:55:00	2265.08	2267.23	2265.08	2267.20	2269.96	2272.22	2272.01	300	300
2017-01-12 01:50:00	2264.24	2265.42	2264.22	2265.09	2270.09	2272.30	2272.03	300	300
2017-01-12 01:45:00	2265.58	2265.58	2263.10	2264.27	2270.23	2272.40	2272.05	300	300
2017-01-12 01:40:00	2268.00	2268.06	2264.40	2265.67	2270.38	2272.51	2272.09	300	300
2017-01-12 01:35:00	2267.08	2268.67	2267.08	2267.98	2270.52	2272.60	2272.13	300	300
2017-01-12 01:30:00	2269.43	2270.21	2266.96	2267.07	2270.60	2272.67	2272.17	300	300
2017-01-12 01:25:00	2267.52	2269.76	2267.45	2269.45	2270.69	2272.72	2272.22	300	300
2017-01-12 01:20:00	2268.92	2268.92	2266.31	2267.47	2270.72	2272.74	2272.26	300	300
2017-01-12 01:15:00	2271.25	2271.35	2268.35	2269.12	2270.78	2272.78	2272.31	300	300
2017-01-12 01:10:00	2270.98	2272.66	2270.94	2271.24	2270.81	2272.79	2272.36	300	300
2017-01-12 01:05:00	2271.64	2272.42	2270.36	2270.98	2270.81	2272.79	2272.40	300	300
2017-01-12 01:00:00	2271.34	2272.39	2270.82	2271.63	2270.81	2272.79	2272.45	300	300
2017-01-12 00:55:00	2268.73	2271.55	2268.25	2271.29	2270.81	2272.76	2272.48	300	300
2017-01-12 00:50:00	2266.17	2269.09	2265.74	2268.76	2270.79	2272.73	2272.52	300	300
2017-01-12 00:45:00	2266.10	2267.54	2265.71	2266.26	2270.81	2272.72	2272.57	300	300
2017-01-12 00:40:00	2263.27	2266.14	2262.87	2266.14	2270.91	2272.74	2272.63	300	300
2017-01-12 00:35:00	2265.04	2265.04	2260.83	2263.29	2271.00	2272.76	2272.70	300	300
2017-01-12 00:30:00	2266.66	2266.76	2262.92	2265.02	2271.15	2272.82	2272.78	300	300
2017-01-12 00:25:00	2269.20	2270.64	2266.47	2266.60	2271.25	2272.84	2272.86	300	300
2017-01-12 00:20:00	2273.67	2274.64	2269.21	2269.21	2271.32	2272.84	2272.92	300	300
2017-01-12 00:15:00	2272.54	2273.97	2272.54	2273.64	2271.35	2272.83	2272.97	300	300
2017-01-12 00:10:00	2272.50	2273.06	2272.31	2272.50	2271.35	2272.77	2273.00	300	300
2017-01-12 00:05:00	2272.23	2272.67	2271.98	2272.51	2271.39	2272.72	2273.03	300	300
2017-01-12 00:00:00	2271.42	2272.51	2271.42	2272.41	2271.42	2272.68	2273.07	300	300
2017-01-11 23:55:00	2271.77	2271.77	2269.81	2271.40	2271.50	2272.65	2273.10	300	300
2017-01-11 23:50:00	2273.09	2273.65	2271.06	2271.79	2271.59	2272.62	2273.15	300	300
2017-01-11 23:45:00	2274.21	2274.25	2273.02	2273.08	2271.67	2272.59	2273.19	300	300
2017-01-11 23:40:00	2274.09	2274.38	2273.35	2274.22	2271.74	2272.56	2273.23	300	300
2017-01-11 23:35:00	2271.94	2274.08	2271.86	2274.08	2271.80	2272.52	2273.26	300	300
2017-01-11 23:30:00	2271.69	2272.47	2271.45	2271.93	2271.86	2272.49	2273.30	300	300
2017-01-11 23:25:00	2271.54	2273.02	2271.17	2272.63	2271.96	2272.49	2273.35	300	300
2017-01-11 23:20:00	2270.84	2271.64	2270.65	2271.62	2272.04	2272.48	2273.39	300	300
2017-01-11 23:15:00	2271.53	2271.59	2269.80	2270.83	2272.14	2272.49	2273.43	300	300
2017-01-11 23:10:00	2271.90	2272.33	2271.29	2271.56	2272.25	2272.50	2273.48	300	300
2017-01-11 23:05:00	2272.00	2272.32	2271.52	2271.91	2272.36	2272.49	2273.53	300	300
2017-01-11 23:00:00	2272.58	2272.82	2271.98	2271.98	2272.48	2272.49	2273.58	300	300
2017-01-11 22:55:00	2271.77	2272.57	2271.77	2272.48	2272.62	2272.47	2273.62	300	300
2017-01-11 22:50:00	2271.07	2271.87	2270.32	2271.73	2272.74	2272.46	2273.65	300	300
2017-01-11 22:45:00	2270.48	2271.26	2269.20	2271.26	2272.87	2272.45	2273.69	300	300
2017-01-11 22:40:00	2268.66	2270.76	2268.38	2270.52	2273.02	2272.44	2273.73	300	300
2017-01-11 22:35:00	2268.55	2268.79	2267.76	2268.52	2273.18	2272.44	2273.78	300	300
2017-01-11 22:30:00	2268.60	2269.54	2268.13	2268.62	2273.37	2272.45	2273.84	300	300
2017-01-11 05:10:00	2268.90	2268.90	2268.90	2268.90	2273.54	2272.46	2273.90	300	300
2017-01-11 05:05:00	2268.91	2268.91	2268.90	2268.90	2273.70	2272.47	2273.97	300	300
2017-01-11 05:00:00	2268.97	2269.00	2268.90	2268.91	2273.85	2272.48	2274.03	300	300
2017-01-11 04:55:00	2270.75	2270.80	2268.84	2269.01	2274.02	2272.51	2274.08	300	300
2017-01-11 04:50:00	2270.69	2271.12	2270.68	2270.83	2274.18	2272.53	2274.14	300	300
2017-01-11 04:45:00	2272.11	2272.11	2270.70	2270.70	2274.28	2272.53	2274.19	300	300
2017-01-11 04:40:00	2273.51	2273.51	2272.19	2272.25	2274.39	2272.53	2274.24	300	300
2017-01-11 04:35:00	2273.64	2274.22	2273.28	2273.49	2274.44	2272.53	2274.28	300	300
2017-01-11 04:30:00	2271.94	2273.70	2271.86	2273.64	2274.47	2272.52	2274.31	300	300
2017-01-11 04:25:00	2272.10	2272.40	2271.88	2271.95	2274.52	2272.51	2274.34	300	300
2017-01-11 04:20:00	2272.43	2272.67	2272.07	2272.08	2274.58	2272.51	2274.37	300	300
2017-01-11 04:15:00	2272.02	2272.56	2271.71	2272.42	2274.65	2272.52	2274.40	300	300
2017-01-11 04:10:00	2271.64	2272.07	2271.64	2272.03	2274.69	2272.52	2274.42	300	300
2017-01-11 04:05:00	2270.85	2271.66	2270.84	2271.61	2274.75	2272.52	2274.45	300	300
2017-01-11 04:00:00	2270.78	2270.94	2270.56	2270.84	2274.75	2272.52	2274.48	300	300
2017-01-11 03:55:00	2270.71	2271.00	2270.40	2270.75	2274.77	2272.54	2274.51	300	300
2017-01-11 03:50:00	2271.24	2271.25	2270.13	2270.72	2274.78	2272.56	2274.55	300	300
2017-01-11 03:45:00	2271.15	2271.44	2271.09	2271.26	2274.77	2272.59	2274.58	300	300
2017-01-11 03:40:00	2271.33	2271.79	2270.94	2271.03	2274.76	2272.61	2274.60	300	300
2017-01-11 03:35:00	2270.56	2271.90	2270.51	2271.32	2274.76	2272.64	2274.62	300	300
2017-01-11 03:30:00	2269.56	2270.73	2269.53	2270.55	2274.71	2272.67	2274.63	300	300
2017-01-11 03:25:00	2271.23	2271.23	2269.42	2269.60	2274.67	2272.70	2274.65	300	300
2017-01-11 03:20:00	2270.83	2271.77	2270.71	2271.22	2274.62	2272.75	2274.66	300	300
2017-01-11 03:15:00	2270.71	2270.81	2270.15	2270.81	2274.57	2272.78	2274.67	300	300
2017-01-11 03:10:00	2270.09	2270.70	2270.09	2270.70	2274.52	2272.80	2274.67	300	300
2017-01-11 03:05:00	2269.92	2270.20	2269.36	2270.08	2274.48	2272.83	2274.67	300	300
2017-01-11 03:00:00	2270.83	2270.90	2268.77	2269.93	2274.43	2272.86	2274.67	300	300
2017-01-11 02:55:00	2273.65	2273.67	2270.61	2270.88	2274.36	2272.90	2274.68	300	300
2017-01-11 02:50:00	2274.12	2274.12	2273.39	2273.67	2274.30	2272.92	2274.67	300	300
2017-01-11 02:45:00	2274.19	2274.30	2273.96	2274.12	2274.18	2272.90	2274.64	300	300
2017-01-11 02:40:00	2276.13	2276.13	2274.13	2274.20	2274.06	2272.89	2274.61	300	300
2017-01-11 02:35:00	2275.93	2276.41	2275.58	2276.20	2273.95	2272.89	2274.58	300	300
2017-01-11 02:30:00	2276.12	2276.12	2275.60	2275.92	2273.80	2272.86	2274.55	300	300
2017-01-11 02:25:00	2276.65	2276.66	2276.04	2276.11	2273.66	2272.83	2274.52	300	300
2017-01-11 02:20:00	2277.01	2277.19	2276.37	2276.65	2273.52	2272.80	2274.49	300	300
2017-01-11 02:15:00	2277.11	2277.16	2276.55	2277.01	2273.37	2272.76	2274.45	300	300
2017-01-11 02:10:00	2276.86	2277.19	2276.65	2277.08	2273.24	2272.72	2274.42	300	300
2017-01-11 02:05:00	2276.68	2277.06	2276.41	2276.84	2273.12	2272.68	2274.38	300	300
2017-01-11 02:00:00	2276.56	2277.24	2276.54	2276.67	2273.02	2272.65	2274.35	300	300
2017-01-11 01:55:00	2276.70	2276.70	2276.37	2276.57	2272.93	2272.63	2274.29	300	300
2017-01-11 01:50:00	2276.60	2276.81	2276.41	2276.69	2272.84	2272.61	2274.24	300	300
2017-01-11 01:45:00	2278.08	2278.12	2276.57	2276.62	2272.76	2272.59	2274.19	300	300
2017-01-11 01:40:00	2278.80	2278.80	2278.09	2278.10	2272.63	2272.57	2274.13	300	300
2017-01-11 01:35:00	2278.61	2278.90	2278.59	2278.82	2272.49	2272.53	2274.07	300	300
2017-01-11 01:30:00	2278.51	2278.78	2278.45	2278.61	2272.33	2272.48	2274.03	300	300
2017-01-11 01:25:00	2278.39	2278.65	2278.15	2278.52	2272.18	2272.44	2273.98	300	300
2017-01-11 01:20:00	2278.74	2279.01	2278.40	2278.40	2272.02	2272.40	2273.93	300	300
2017-01-11 01:15:00	2277.92	2279.27	2277.89	2278.72	2271.87	2272.34	2273.88	300	300
2017-01-11 01:10:00	2277.28	2277.94	2277.27	2277.93	2271.70	2272.28	2273.83	300	300
2017-01-11 01:05:00	2276.95	2277.28	2276.70	2277.27	2271.54	2272.22	2273.78	300	300
2017-01-11 01:00:00	2276.46	2276.94	2276.46	2276.93	2271.38	2272.17	2273.73	300	300
2017-01-11 00:55:00	2277.23	2277.78	2276.42	2276.42	2271.24	2272.12	2273.69	300	300
2017-01-11 00:50:00	2276.93	2277.43	2276.77	2277.23	2271.11	2272.08	2273.65	300	300
2017-01-11 00:45:00	2276.10	2277.17	2276.10	2276.97	2271.00	2272.03	2273.61	300	300
2017-01-11 00:40:00	2275.79	2276.56	2275.79	2276.07	2270.87	2271.96	2273.56	300	300
2017-01-11 00:35:00	2275.03	2275.82	2274.96	2275.77	2270.77	2271.91	2273.52	300	300
2017-01-11 00:30:00	2275.09	2275.48	2274.89	2275.04	2270.68	2271.86	2273.47	300	300
2017-01-11 00:25:00	2276.01	2276.10	2275.05	2275.08	2270.61	2271.83	2273.43	300	300
2017-01-11 00:20:00	2275.17	2275.99	2275.09	2275.99	2270.57	2271.80	2273.39	300	300
2017-01-11 00:15:00	2275.16	2275.49	2274.89	2275.16	2270.50	2271.75	2273.34	300	300
2017-01-11 00:10:00	2274.60	2275.27	2274.11	2275.14	2270.44	2271.70	2273.30	300	300
2017-01-11 00:05:00	2274.82	2275.36	2274.41	2274.62	2270.40	2271.67	2273.25	300	300
2017-01-11 00:00:00	2271.78	2274.82	2271.75	2274.82	2270.35	2271.65	2273.21	300	300
2017-01-10 23:55:00	2272.01	2272.66	2271.74	2271.79	2270.30	2271.67	2273.17	300	300
2017-01-10 23:50:00	2270.96	2272.28	2270.79	2272.01	2270.30	2271.73	2273.15	300	300
2017-01-10 23:45:00	2270.59	2271.69	2270.27	2270.97	2270.30	2271.78	2273.12	300	300
2017-01-10 23:40:00	2270.37	2270.86	2270.32	2270.61	2270.35	2271.84	2273.11	300	300
2017-01-10 23:35:00	2271.00	2271.08	2270.23	2270.37	2270.41	2271.93	2273.09	300	300
2017-01-10 23:30:00	2269.08	2270.98	2269.08	2270.98	2270.47	2272.02	2273.08	300	300
2017-01-10 23:25:00	2268.43	2269.12	2268.26	2269.05	2270.53	2272.10	2273.06	300	300
2017-01-10 23:20:00	2267.45	2268.59	2267.41	2268.33	2270.62	2272.21	2273.05	300	300
2017-01-10 23:15:00	2268.45	2268.67	2267.45	2267.47	2270.74	2272.31	2273.03	300	300
2017-01-10 23:10:00	2268.38	2268.62	2267.61	2268.43	2270.88	2272.42	2273.02	300	300
2017-01-10 23:05:00	2268.75	2269.26	2268.27	2268.36	2270.99	2272.53	2273.01	300	300
2017-01-10 23:00:00	2267.82	2269.04	2267.59	2268.74	2271.09	2272.64	2273.00	300	300
2017-01-10 22:55:00	2266.21	2267.76	2266.10	2267.75	2271.18	2272.75	2272.98	300	300
2017-01-10 22:50:00	2268.12	2269.22	2265.27	2266.21	2271.29	2272.87	2272.97	300	300
2017-01-10 22:45:00	2267.62	2268.16	2267.19	2268.14	2271.43	2273.00	2272.97	300	300
2017-01-10 22:40:00	2267.87	2268.09	2266.76	2267.60	2271.53	2273.11	2272.96	300	300
2017-01-10 22:35:00	2268.68	2269.13	2267.86	2267.86	2271.62	2273.23	2272.95	300	300
2017-01-10 22:30:00	2269.72	2269.72	2267.10	2268.68	2271.73	2273.34	2272.94	300	300
2017-01-10 05:10:00	2268.90	2268.90	2268.90	2268.90	2271.83	2273.45	2272.93	300	300
2017-01-10 05:05:00	2268.91	2268.91	2268.90	2268.90	2271.91	2273.56	2272.91	300	300
2017-01-10 05:00:00	2269.23	2269.23	2268.91	2268.91	2272.00	2273.67	2272.89	300	300
2017-01-10 04:55:00	2270.57	2270.67	2269.01	2269.25	2272.08	2273.78	2272.87	300	300
2017-01-10 04:50:00	2271.18	2271.80	2270.30	2270.55	2272.16	2273.89	2272.85	300	300
2017-01-10 04:45:00	2271.75	2271.81	2270.94	2271.23	2272.19	2274.01	2272.81	300	300
2017-01-10 04:40:00	2272.12	2272.31	2271.72	2271.72	2272.24	2274.12	2272.78	300	300
2017-01-10 04:35:00	2272.15	2272.24	2271.74	2272.13	2272.28	2274.21	2272.74	300	300
2017-01-10 04:30:00	2272.45	2272.69	2271.97	2272.16	2272.33	2274.30	2272.70	300	300
2017-01-10 04:25:00	2270.46	2272.49	2270.46	2272.45	2272.38	2274.38	2272.67	300	300
2017-01-10 04:20:00	2271.02	2271.05	2270.48	2270.48	2272.43	2274.46	2272.63	300	300
2017-01-10 04:15:00	2270.91	2271.02	2270.15	2271.01	2272.51	2274.56	2272.59	300	300
2017-01-10 04:10:00	2270.83	2271.30	2270.73	2270.93	2272.58	2274.67	2272.54	300	300
2017-01-10 04:05:00	2270.84	2271.03	2270.57	2270.84	2272.63	2274.76	2272.50	300	300
2017-01-10 04:00:00	2270.59	2271.28	2270.45	2270.83	2272.71	2274.85	2272.46	300	300
2017-01-10 03:55:00	2270.16	2270.64	2270.14	2270.64	2272.77	2274.93	2272.41	300	300
2017-01-10 03:50:00	2270.00	2270.59	2269.98	2270.13	2272.82	2275.03	2272.37	300	300
2017-01-10 03:45:00	2269.48	2270.03	2269.28	2270.00	2272.86	2275.13	2272.32	300	300
2017-01-10 03:40:00	2269.86	2269.95	2269.41	2269.49	2272.90	2275.23	2272.29	300	300
2017-01-10 03:35:00	2270.07	2271.05	2269.79	2269.86	2272.96	2275.34	2272.26	300	300
2017-01-10 03:30:00	2271.35	2271.35	2270.02	2270.03	2273.00	2275.46	2272.23	300	300
2017-01-10 03:25:00	2270.87	2271.38	2270.50	2271.36	2273.05	2275.57	2272.21	300	300
2017-01-10 03:20:00	2271.09	2271.16	2270.52	2270.86	2273.06	2275.66	2272.18	300	300
2017-01-10 03:15:00	2270.84	2271.17	2270.81	2271.07	2273.05	2275.76	2272.14	300	300
2017-01-10 03:10:00	2271.98	2272.00	2270.21	2270.84	2273.04	2275.85	2272.11	300	300
2017-01-10 03:05:00	2272.75	2272.77	2271.96	2271.98	2273.04	2275.95	2272.09	300	300
2017-01-10 03:00:00	2272.47	2272.77	2272.27	2272.76	2273.04	2276.04	2272.08	300	300
2017-01-10 02:55:00	2272.39	2272.47	2271.93	2272.46	2273.02	2276.10	2272.06	300	300
2017-01-10 02:50:00	2272.87	2272.87	2272.27	2272.37	2273.00	2276.17	2272.04	300	300
2017-01-10 02:45:00	2272.49	2272.98	2272.20	2272.86	2272.95	2276.23	2272.02	300	300
2017-01-10 02:40:00	2271.98	2272.48	2271.82	2272.48	2272.95	2276.28	2272.00	300	300
2017-01-10 02:35:00	2272.02	2272.14	2271.43	2271.96	2272.95	2276.33	2271.98	300	300
2017-01-10 02:30:00	2272.20	2272.24	2271.87	2272.02	2273.05	2276.38	2271.98	300	300
2017-01-10 02:25:00	2273.15	2273.15	2271.77	2272.22	2273.15	2276.43	2271.97	300	300
2017-01-10 02:20:00	2273.63	2273.63	2273.16	2273.18	2273.25	2276.48	2271.96	300	300
2017-01-10 02:15:00	2273.53	2273.67	2273.28	2273.63	2273.33	2276.53	2271.95	300	300
2017-01-10 02:10:00	2273.63	2273.67	2273.03	2273.55	2273.44	2276.56	2271.93	300	300
2017-01-10 02:05:00	2273.87	2273.87	2273.62	2273.63	2273.56	2276.58	2271.91	300	300
2017-01-10 02:00:00	2274.28	2274.49	2273.89	2273.89	2273.68	2276.59	2271.89	300	300
2017-01-10 01:55:00	2274.40	2274.83	2274.11	2274.27	2273.79	2276.60	2271.87	300	300
2017-01-10 01:50:00	2273.76	2274.39	2273.64	2274.37	2273.88	2276.59	2271.85	300	300
2017-01-10 01:45:00	2273.68	2273.75	2273.34	2273.73	2273.96	2276.57	2271.83	300	300
2017-01-10 01:40:00	2272.91	2273.70	2272.91	2273.67	2274.07	2276.56	2271.80	300	300
2017-01-10 01:35:00	2273.25	2273.48	2272.85	2272.91	2274.19	2276.53	2271.78	300	300
2017-01-10 01:30:00	2273.63	2273.89	2273.19	2273.26	2274.32	2276.51	2271.77	300	300
2017-01-10 01:25:00	2272.92	2273.69	2272.77	2273.68	2274.45	2276.48	2271.76	300	300
2017-01-10 01:20:00	2272.17	2272.98	2272.14	2272.92	2274.57	2276.46	2271.74	300	300
2017-01-10 01:15:00	2273.27	2273.30	2272.00	2272.18	2274.69	2276.42	2271.73	300	300
2017-01-10 01:10:00	2273.74	2274.26	2273.25	2273.25	2274.83	2276.39	2271.72	300	300
2017-01-10 01:05:00	2273.12	2273.99	2273.12	2273.74	2274.95	2276.33	2271.71	300	300
2017-01-10 01:00:00	2273.04	2273.25	2272.68	2273.06	2275.07	2276.28	2271.70	300	300
2017-01-10 00:55:00	2273.00	2273.31	2272.66	2273.16	2275.20	2276.24	2271.69	300	300
2017-01-10 00:50:00	2273.17	2273.20	2272.77	2273.01	2275.34	2276.21	2271.68	300	300
2017-01-10 00:45:00	2272.23	2273.17	2272.17	2273.17	2275.48	2276.17	2271.68	300	300
2017-01-10 00:40:00	2273.57	2273.97	2272.23	2272.24	2275.63	2276.14	2271.66	300	300
2017-01-10 00:35:00	2273.92	2274.32	2273.36	2273.56	2275.82	2276.12	2271.66	300	300
2017-01-10 00:30:00	2274.60	2274.68	2273.57	2273.92	2275.99	2276.09	2271.65	300	300
2017-01-10 00:25:00	2274.53	2274.78	2274.03	2274.63	2276.14	2276.04	2271.64	300	300
2017-01-10 00:20:00	2274.88	2275.49	2274.46	2274.46	2276.27	2275.96	2271.62	300	300
2017-01-10 00:15:00	2274.43	2274.88	2273.91	2274.88	2276.38	2275.86	2271.60	300	300
2017-01-10 00:10:00	2274.46	2274.46	2273.72	2274.42	2276.49	2275.78	2271.57	300	300
2017-01-10 00:05:00	2273.50	2274.85	2273.50	2274.46	2276.62	2275.69	2271.55	300	300
2017-01-10 00:00:00	2274.49	2274.49	2273.45	2273.49	2276.76	2275.62	2271.54	300	300
2017-01-09 23:55:00	2274.22	2274.92	2274.15	2274.73	2276.90	2275.57	2271.53	300	300
2017-01-09 23:50:00	2273.14	2274.37	2272.99	2274.23	2276.99	2275.51	2271.51	300	300
2017-01-09 23:45:00	2272.38	2272.97	2271.64	2272.97	2277.08	2275.46	2271.50	300	300
2017-01-09 23:40:00	2271.97	2272.85	2271.86	2272.31	2277.23	2275.42	2271.48	300	300
2017-01-09 23:35:00	2272.25	2272.25	2271.49	2271.95	2277.40	2275.38	2271.48	300	300
2017-01-09 23:30:00	2272.16	2272.49	2271.56	2272.25	2277.57	2275.35	2271.47	300	300
2017-01-09 23:25:00	2272.51	2272.51	2271.56	2272.19	2277.73	2275.30	2271.45	300	300
2017-01-09 23:20:00	2271.56	2272.56	2271.50	2272.55	2277.91	2275.26	2271.44	300	300
2017-01-09 23:15:00	2270.56	2271.62	2269.85	2271.62	2278.08	2275.22	2271.42	300	300
2017-01-09 23:10:00	2270.44	2270.68	2269.98	2270.60	2278.26	2275.18	2271.41	300	300
2017-01-09 23:05:00	2270.78	2271.04	2269.95	2270.42	2278.46	2275.16	2271.40	300	300
2017-01-09 23:00:00	2272.08	2272.51	2270.58	2270.78	2278.66	2275.12	2271.40	300	300
2017-01-09 22:55:00	2271.92	2272.45	2271.55	2272.07	2278.86	2275.09	2271.39	300	300
2017-01-09 22:50:00	2271.14	2272.65	2270.90	2271.86	2279.04	2275.03	2271.37	300	300
2017-01-09 22:45:00	2269.92	2271.33	2269.15	2271.15	2279.18	2274.98	2271.36	300	300
2017-01-09 22:40:00	2272.97	2272.97	2269.93	2269.95	2279.34	2274.93	2271.35	300	300
2017-01-09 22:35:00	2272.56	2272.94	2270.80	2272.94	2279.51	2274.90	2271.34	300	300
2017-01-09 22:30:00	2273.59	2274.37	2271.47	2272.59	2279.61	2274.83	2271.32	300	300
2017-01-07 05:10:00	2276.98	2276.98	2276.98	2276.98	2279.70	2274.77	2271.30	300	300
2017-01-07 05:05:00	2276.98	2276.98	2276.98	2276.98	2279.70	2274.67	2271.26	300	300
2017-01-07 05:00:00	2277.18	2277.18	2276.98	2276.98	2279.72	2274.57	2271.22	300	300
2017-01-07 04:55:00	2279.23	2279.23	2276.80	2277.24	2279.72	2274.47	2271.19	300	300
2017-01-07 04:50:00	2279.42	2279.71	2279.07	2279.27	2279.73	2274.38	2271.15	300	300
2017-01-07 04:45:00	2280.07	2280.19	2279.37	2279.37	2279.68	2274.26	2271.10	300	300
2017-01-07 04:40:00	2279.10	2280.40	2279.10	2279.90	2279.60	2274.14	2271.05	300	300
2017-01-07 04:35:00	2278.74	2279.09	2278.06	2279.09	2279.50	2274.01	2270.99	300	300
2017-01-07 04:30:00	2278.53	2279.14	2278.42	2278.72	2279.41	2273.89	2270.94	300	300
2017-01-07 04:25:00	2279.44	2279.44	2278.55	2278.55	2279.30	2273.76	2270.90	300	300
2017-01-07 04:20:00	2279.31	2279.49	2278.77	2279.42	2279.18	2273.63	2270.85	300	300
2017-01-07 04:15:00	2279.72	2279.74	2279.17	2279.31	2279.04	2273.49	2270.81	300	300
2017-01-07 04:10:00	2279.68	2280.52	2279.64	2279.72	2278.87	2273.35	2270.76	300	300
2017-01-07 04:05:00	2279.45	2280.22	2279.43	2279.62	2278.70	2273.21	2270.71	300	300
2017-01-07 04:00:00	2279.01	2279.81	2278.84	2279.45	2278.52	2273.07	2270.66	300	300
2017-01-07 03:55:00	2279.54	2279.71	2278.96	2278.99	2278.35	2272.93	2270.61	300	300
2017-01-07 03:50:00	2279.00	2279.75	2278.69	2279.54	2278.16	2272.80	2270.56	300	300
2017-01-07 03:45:00	2279.65	2280.03	2278.86	2279.01	2277.94	2272.67	2270.50	300	300
2017-01-07 03:40:00	2279.46	2279.78	2278.92	2279.66	2277.71	2272.54	2270.45	300	300
2017-01-07 03:35:00	2280.38	2280.45	2279.52	2279.52	2277.49	2272.41	2270.40	300	300
2017-01-07 03:30:00	2279.79	2280.57	2279.37	2280.38	2277.29	2272.27	2270.34	300	300
2017-01-07 03:25:00	2280.78	2280.79	2279.28	2279.80	2277.07	2272.11	2270.27	300	300
2017-01-07 03:20:00	2281.94	2281.94	2280.78	2280.78	2276.87	2271.96	2270.20	300	300
2017-01-07 03:15:00	2281.97	2282.10	2281.37	2281.94	2276.64	2271.80	2270.14	300	300
2017-01-07 03:10:00	2281.46	2282.04	2280.91	2281.97	2276.42	2271.62	2270.06	300	300
2017-01-07 03:05:00	2280.69	2281.89	2280.34	2281.48	2276.18	2271.44	2269.99	300	300
2017-01-07 03:00:00	2280.00	2280.87	2279.96	2280.72	2275.94	2271.27	2269.91	300	300
2017-01-07 02:55:00	2280.79	2280.93	2279.83	2280.00	2275.65	2271.11	2269.84	300	300
2017-01-07 02:50:00	2280.88	2281.08	2280.45	2280.79	2275.35	2270.95	2269.77	300	300
2017-01-07 02:45:00	2281.22	2281.44	2280.50	2280.84	2275.07	2270.80	2269.69	300	300
2017-01-07 02:40:00	2280.39	2281.22	2280.39	2281.20	2274.76	2270.61	2269.61	300	300
2017-01-07 02:35:00	2279.57	2280.40	2279.34	2280.39	2274.47	2270.41	2269.53	300	300
2017-01-07 02:30:00	2278.75	2279.77	2278.75	2279.56	2274.25	2270.24	2269.44	300	300
